user_id	product_id	product_name	category	price	rating	quantity	purchased	timestamp
U0435	P0035	Leather Wallet - Variant 3	Fashion	53.93	4	3	1	9/27/2024
U0435	P0041	Backpack	Fashion	58.75	5	1	0	6/11/2024
U0435	P0048	Sneakers - Variant 2	Fashion	58.93	5	2	1	10/16/2024
U0435	P0046	Formal Shirt - Variant 3	Fashion	60.76	3	3	1	11/19/2024
U0435	P0116	Tennis Racket - Variant 3	Sports	21.7	4	1	1	9/15/2024
U0435	P0041	Backpack	Fashion	58.75	3	3	1	3/13/2024
U0435	P0042	Backpack - Variant 2	Fashion	23.08	3	1	1	9/8/2024
U0435	P0030	Denim Jacket - Variant 2	Fashion	74.76	2	1	1	8/13/2024
U0435	P0038	Wrist Watch	Fashion	65.06	2	2	1	5/22/2024
U0435	P0039	Wrist Watch - Variant 2	Fashion	41.73	4	3	0	7/6/2024
U0435	P0036	Sunglasses	Fashion	32.53	4	1	1	1/9/2024
U0435	P0047	Sneakers	Fashion	42.71	3	2	1	8/29/2024
U0435	P0049	Sneakers - Variant 3	Fashion	55.64	5	1	1	12/11/2024
U0435	P0032	Cotton T-Shirt - Variant 2	Fashion	36.35	3	1	1	1/28/2024
U0436	P0075	Wall Clock - Variant 3	Home & Kitchen	67.37	3	3	1	2/4/2024
U0436	P0093	Nail Polish Kit - Variant 2	Beauty	18.13	4	2	0	11/27/2024
U0436	P0082	Lipstick	Beauty	12.97	3	2	1	5/7/2024
U0436	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	5	1	0	7/5/2024
U0436	P0079	Sunscreen SPF50 - Variant 2	Beauty	41.3	2	3	1	1/31/2024
U0436	P0085	Perfume	Beauty	30.06	2	1	1	4/8/2024
U0436	P0099	Body Lotion - Variant 3	Beauty	45.92	4	3	1	8/28/2024
U0436	P0098	Body Lotion - Variant 2	Beauty	19.09	3	1	0	12/14/2024
U0436	P0030	Denim Jacket - Variant 2	Fashion	74.76	4	1	0	10/3/2024
U0436	P0068	Storage Boxes	Home & Kitchen	80.29	5	1	1	6/21/2024
U0436	P0075	Wall Clock - Variant 3	Home & Kitchen	67.37	4	1	1	6/25/2024
U0436	P0037	Sunglasses - Variant 2	Fashion	47.01	2	3	1	4/25/2024
U0436	P0097	Body Lotion	Beauty	42.54	3	3	1	3/18/2024
U0436	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	2	1	1	5/16/2024
U0436	P0101	Yoga Mat - Variant 2	Sports	24.96	2	3	0	1/12/2024
U0436	P0097	Body Lotion	Beauty	42.54	5	2	1	12/1/2024
U0436	P0076	Face Moisturizer	Beauty	48.93	4	1	0	9/1/2024
U0436	P0084	Lipstick - Variant 3	Beauty	13.19	3	1	1	3/16/2024
U0436	P0035	Leather Wallet - Variant 3	Fashion	53.93	3	3	0	8/29/2024
U0436	P0069	Storage Boxes - Variant 2	Home & Kitchen	55.29	3	1	1	3/15/2024
U0436	P0093	Nail Polish Kit - Variant 2	Beauty	18.13	4	2	1	2/9/2024
U0436	P0091	Face Mask Set - Variant 2	Beauty	47.83	4	2	1	2/21/2024
U0436	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	4	2	1	12/25/2024
U0436	P0066	Table Lamp	Home & Kitchen	82.67	4	2	1	4/24/2024
U0436	P0083	Lipstick - Variant 2	Beauty	16.1	3	3	1	6/13/2024
U0436	P0132	Cookbook - Variant 3	Books	19.54	2	2	1	3/29/2024
U0436	P0060	Blender	Home & Kitchen	43.99	4	1	1	7/14/2024
U0436	P0087	Hair Dryer	Beauty	46.49	3	3	1	1/28/2024
U0436	P0084	Lipstick - Variant 3	Beauty	13.19	4	3	1	3/1/2024
U0436	P0122	Gym Bag	Sports	52.75	2	2	0	12/19/2024
U0436	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	5	3	1	7/11/2024
U0436	P0043	Backpack - Variant 3	Fashion	77.01	1	1	0	10/28/2024
U0437	P0112	Football - Variant 2	Sports	71.75	4	1	1	4/9/2024
U0437	P0133	Biography	Books	29.75	1	3	0	3/26/2024
U0437	P0116	Tennis Racket - Variant 3	Sports	21.7	5	3	0	11/24/2024
U0437	P0134	Biography - Variant 2	Books	19.48	3	3	0	1/1/2024
U0437	P0088	Hair Dryer - Variant 2	Beauty	21.47	4	1	1	11/8/2024
U0437	P0025	Tablet - Variant 2	Electronics	41.3	3	2	0	11/18/2024
U0437	P0117	Fitness Tracker	Sports	72.86	3	3	1	8/19/2024
U0437	P0100	Yoga Mat	Sports	36.49	4	2	1	9/6/2024
U0437	P0094	Beard Trimmer	Beauty	35.73	4	2	1	2/25/2024
U0437	P0090	Face Mask Set	Beauty	19.72	4	1	1	8/19/2024
U0437	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	2	3	0	7/30/2024
U0437	P0130	Cookbook	Books	25.89	3	3	0	4/22/2024
U0437	P0119	Fitness Tracker - Variant 3	Sports	46.34	4	1	0	8/13/2024
U0437	P0125	Mystery Novel - Variant 2	Books	18.83	2	3	1	9/18/2024
U0437	P0107	Cycling Helmet - Variant 2	Sports	18.4	5	2	0	1/22/2024
U0437	P0085	Perfume	Beauty	30.06	4	2	1	10/9/2024
U0438	P0004	Bluetooth Speaker - Variant 2	Electronics	53.79	5	2	1	9/5/2024
U0438	P0010	Laptop Stand - Variant 3	Electronics	146.57	5	3	1	1/13/2024
U0438	P0049	Sneakers - Variant 3	Fashion	55.64	3	3	0	9/15/2024
U0438	P0008	Laptop Stand	Electronics	116.72	3	2	1	12/18/2024
U0438	P0010	Laptop Stand - Variant 3	Electronics	146.57	5	2	1	12/13/2024
U0438	P0036	Sunglasses	Fashion	32.53	3	3	1	9/12/2024
U0438	P0005	Bluetooth Speaker - Variant 3	Electronics	53.78	3	2	1	12/26/2024
U0438	P0014	Power Bank	Electronics	70.68	2	2	1	2/28/2024
U0438	P0143	Poetry Collection	Books	9.47	2	3	0	3/24/2024
U0438	P0099	Body Lotion - Variant 3	Beauty	45.92	4	2	0	2/9/2024
U0438	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	3	1	1	5/29/2024
U0438	P0011	USB-C Hub	Electronics	143	5	2	1	6/23/2024
U0438	P0018	Gaming Mouse - Variant 3	Electronics	81.58	4	1	1	11/18/2024
U0438	P0080	Shampoo	Beauty	13.54	3	2	0	3/20/2024
U0438	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	4	3	1	12/16/2024
U0438	P0144	Poetry Collection - Variant 2	Books	23.59	2	3	0	3/5/2024
U0438	P0007	Smartwatch - Variant 2	Electronics	74.04	3	3	0	1/6/2024
U0438	P0020	Mechanical Keyboard - Variant 2	Electronics	77.77	5	2	1	4/23/2024
U0438	P0002	Wireless Earbuds - Variant 2	Electronics	56.91	5	3	0	1/28/2024
U0438	P0026	Tablet - Variant 3	Electronics	105.26	4	1	1	2/7/2024
U0438	P0010	Laptop Stand - Variant 3	Electronics	146.57	4	1	1	2/11/2024
U0438	P0006	Smartwatch	Electronics	88.35	4	2	1	4/12/2024
U0438	P0014	Power Bank	Electronics	70.68	2	2	1	5/31/2024
U0438	P0102	Dumbbell Set	Sports	36.13	2	1	1	9/8/2024
U0438	P0019	Mechanical Keyboard	Electronics	69.3	2	1	1	5/23/2024
U0438	P0003	Bluetooth Speaker	Electronics	104.25	2	1	1	7/23/2024
U0438	P0022	Webcam	Electronics	106.5	4	2	1	9/27/2024
U0439	P0064	Bed Sheets Set	Home & Kitchen	92.94	2	2	1	2/18/2024
U0439	P0015	Power Bank - Variant 2	Electronics	95.82	2	3	0	4/25/2024
U0439	P0078	Sunscreen SPF50	Beauty	33.33	3	1	0	2/19/2024
U0439	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	5	2	1	4/11/2024
U0439	P0065	Bed Sheets Set - Variant 2	Home & Kitchen	33.33	3	3	1	4/1/2024
U0439	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	5	2	1	4/15/2024
U0439	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	5	2	1	3/11/2024
U0439	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	4	3	1	10/6/2024
U0439	P0069	Storage Boxes - Variant 2	Home & Kitchen	55.29	4	2	0	10/26/2024
U0439	P0061	Blender - Variant 2	Home & Kitchen	27.47	4	2	1	11/13/2024
U0439	P0003	Bluetooth Speaker	Electronics	104.25	3	3	0	8/25/2024
U0439	P0063	Vacuum Cleaner - Variant 2	Home & Kitchen	87.82	4	2	1	4/22/2024
U0439	P0073	Wall Clock	Home & Kitchen	81.51	4	1	1	3/2/2024
U0439	P0006	Smartwatch	Electronics	88.35	2	3	0	1/2/2024
U0440	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	4	1	1	2/2/2024
U0440	P0009	Laptop Stand - Variant 2	Electronics	38.35	3	1	0	2/12/2024
U0440	P0066	Table Lamp	Home & Kitchen	82.67	2	1	1	8/24/2024
U0440	P0065	Bed Sheets Set - Variant 2	Home & Kitchen	33.33	3	1	1	8/8/2024
U0440	P0080	Shampoo	Beauty	13.54	2	1	1	1/15/2024
U0440	P0078	Sunscreen SPF50	Beauty	33.33	2	3	1	2/13/2024
U0440	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	3	3	1	11/28/2024
U0440	P0088	Hair Dryer - Variant 2	Beauty	21.47	4	2	0	5/20/2024
U0440	P0084	Lipstick - Variant 3	Beauty	13.19	2	3	1	9/27/2024
U0440	P0066	Table Lamp	Home & Kitchen	82.67	4	3	1	6/4/2024
U0440	P0009	Laptop Stand - Variant 2	Electronics	38.35	3	1	0	5/9/2024
U0440	P0096	Beard Trimmer - Variant 3	Beauty	16.01	3	2	1	8/17/2024
U0440	P0054	Air Fryer - Variant 2	Home & Kitchen	109.53	3	1	1	3/8/2024
U0440	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	4	1	1	3/23/2024
U0441	P0149	Programming Guide	Books	35.7	3	2	1	7/10/2024
U0441	P0148	History Book - Variant 3	Books	20.33	3	2	1	12/8/2024
U0441	P0131	Cookbook - Variant 2	Books	11.3	4	3	1	9/30/2024
U0441	P0141	Children's Storybook	Books	33.46	5	3	1	1/27/2024
U0441	P0143	Poetry Collection	Books	9.47	5	1	1	7/14/2024
U0441	P0136	Sci-Fi Novel - Variant 2	Books	20.37	4	2	1	5/8/2024
U0441	P0043	Backpack - Variant 3	Fashion	77.01	2	3	0	10/30/2024
U0441	P0146	History Book	Books	11.74	4	1	0	11/17/2024
U0441	P0138	Business Strategy Book	Books	32.81	4	1	1	7/17/2024
U0441	P0130	Cookbook	Books	25.89	2	3	1	9/26/2024
U0441	P0149	Programming Guide	Books	35.7	4	1	1	2/20/2024
U0441	P0144	Poetry Collection - Variant 2	Books	23.59	2	3	0	7/18/2024
U0441	P0143	Poetry Collection	Books	9.47	3	2	1	3/25/2024
U0441	P0001	Wireless Earbuds	Electronics	126.81	3	2	0	6/19/2024
U0441	P0137	Sci-Fi Novel - Variant 3	Books	32.27	4	3	0	11/19/2024
U0441	P0135	Sci-Fi Novel	Books	37.03	3	1	1	1/17/2024
U0441	P0136	Sci-Fi Novel - Variant 2	Books	20.37	3	1	1	4/17/2024
U0441	P0135	Sci-Fi Novel	Books	37.03	3	2	1	6/29/2024
U0441	P0141	Children's Storybook	Books	33.46	4	3	1	12/23/2024
U0441	P0150	Programming Guide - Variant 2	Books	12.92	4	2	1	1/5/2024
U0441	P0139	Business Strategy Book - Variant 2	Books	18.14	4	3	1	6/16/2024
U0441	P0125	Mystery Novel - Variant 2	Books	18.83	4	1	1	11/12/2024
U0441	P0137	Sci-Fi Novel - Variant 3	Books	32.27	5	3	1	7/23/2024
U0441	P0028	Running Shoes - Variant 2	Fashion	21.88	2	3	1	12/30/2024
U0441	P0137	Sci-Fi Novel - Variant 3	Books	32.27	4	1	1	4/19/2024
U0441	P0146	History Book	Books	11.74	4	3	1	7/2/2024
U0441	P0003	Bluetooth Speaker	Electronics	104.25	3	3	0	5/7/2024
U0441	P0128	Self-Help Book - Variant 2	Books	22.95	4	1	1	8/9/2024
U0441	P0103	Dumbbell Set - Variant 2	Sports	24.27	3	2	1	8/17/2024
U0441	P0064	Bed Sheets Set	Home & Kitchen	92.94	2	2	1	1/31/2024
U0441	P0125	Mystery Novel - Variant 2	Books	18.83	3	3	1	4/11/2024
U0441	P0053	Air Fryer	Home & Kitchen	77.17	1	1	1	7/22/2024
U0442	P0027	Running Shoes	Fashion	50.96	2	1	1	10/20/2024
U0442	P0037	Sunglasses - Variant 2	Fashion	47.01	3	3	1	9/10/2024
U0442	P0034	Leather Wallet - Variant 2	Fashion	29.12	4	2	1	6/11/2024
U0442	P0033	Leather Wallet	Fashion	50.27	2	2	1	9/18/2024
U0442	P0038	Wrist Watch	Fashion	65.06	5	1	1	5/25/2024
U0442	P0051	Winter Coat - Variant 2	Fashion	46.85	3	2	1	2/12/2024
U0442	P0038	Wrist Watch	Fashion	65.06	4	2	1	2/26/2024
U0442	P0048	Sneakers - Variant 2	Fashion	58.93	4	2	1	9/20/2024
U0442	P0036	Sunglasses	Fashion	32.53	4	1	1	3/16/2024
U0442	P0033	Leather Wallet	Fashion	50.27	3	3	0	1/1/2024
U0442	P0036	Sunglasses	Fashion	32.53	3	2	1	7/18/2024
U0442	P0031	Cotton T-Shirt	Fashion	22.06	5	1	0	8/21/2024
U0442	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	3	3	0	4/27/2024
U0442	P0043	Backpack - Variant 3	Fashion	77.01	2	3	1	6/2/2024
U0442	P0042	Backpack - Variant 2	Fashion	23.08	4	3	1	8/8/2024
U0442	P0047	Sneakers	Fashion	42.71	4	2	1	11/10/2024
U0442	P0029	Denim Jacket	Fashion	85.21	5	3	1	7/21/2024
U0442	P0043	Backpack - Variant 3	Fashion	77.01	3	3	1	11/24/2024
U0442	P0107	Cycling Helmet - Variant 2	Sports	18.4	2	2	1	3/15/2024
U0442	P0122	Gym Bag	Sports	52.75	3	1	0	7/28/2024
U0442	P0099	Body Lotion - Variant 3	Beauty	45.92	5	2	0	1/30/2024
U0442	P0044	Formal Shirt	Fashion	83.48	4	3	1	8/30/2024
U0443	P0103	Dumbbell Set - Variant 2	Sports	24.27	2	3	0	6/25/2024
U0443	P0002	Wireless Earbuds - Variant 2	Electronics	56.91	5	3	1	8/24/2024
U0443	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	4	1	0	11/30/2024
U0443	P0019	Mechanical Keyboard	Electronics	69.3	4	3	0	5/26/2024
U0443	P0068	Storage Boxes	Home & Kitchen	80.29	5	3	1	11/24/2024
U0443	P0007	Smartwatch - Variant 2	Electronics	74.04	4	2	1	12/8/2024
U0443	P0011	USB-C Hub	Electronics	143	3	3	1	7/11/2024
U0443	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	4	3	1	2/3/2024
U0443	P0010	Laptop Stand - Variant 3	Electronics	146.57	3	1	1	3/30/2024
U0443	P0063	Vacuum Cleaner - Variant 2	Home & Kitchen	87.82	3	3	1	12/20/2024
U0443	P0031	Cotton T-Shirt	Fashion	22.06	2	3	0	9/8/2024
U0443	P0017	Gaming Mouse - Variant 2	Electronics	95.82	3	3	1	11/14/2024
U0443	P0003	Bluetooth Speaker	Electronics	104.25	4	2	0	11/27/2024
U0443	P0069	Storage Boxes - Variant 2	Home & Kitchen	55.29	3	1	0	4/12/2024
U0443	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	5	2	0	10/25/2024
U0443	P0073	Wall Clock	Home & Kitchen	81.51	5	1	0	5/23/2024
U0443	P0066	Table Lamp	Home & Kitchen	82.67	4	3	1	8/9/2024
U0443	P0062	Vacuum Cleaner	Home & Kitchen	44	3	1	1	12/21/2024
U0443	P0004	Bluetooth Speaker - Variant 2	Electronics	53.79	4	1	1	10/14/2024
U0443	P0093	Nail Polish Kit - Variant 2	Beauty	18.13	3	3	1	2/19/2024
U0443	P0022	Webcam	Electronics	106.5	4	1	1	3/25/2024
U0443	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	2	1	0	8/17/2024
U0443	P0005	Bluetooth Speaker - Variant 3	Electronics	53.78	3	2	1	8/24/2024
U0443	P0053	Air Fryer	Home & Kitchen	77.17	4	1	1	10/21/2024
U0443	P0002	Wireless Earbuds - Variant 2	Electronics	56.91	4	3	1	4/30/2024
U0443	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	5	2	1	1/24/2024
U0443	P0092	Nail Polish Kit	Beauty	23.01	3	3	1	1/27/2024
U0443	P0014	Power Bank	Electronics	70.68	4	3	1	7/28/2024
U0444	P0100	Yoga Mat	Sports	36.49	3	1	0	10/25/2024
U0444	P0145	Poetry Collection - Variant 3	Books	15.46	2	3	0	3/6/2024
U0444	P0058	Non-stick Pan	Home & Kitchen	28.34	5	3	0	7/24/2024
U0444	P0055	Coffee Maker	Home & Kitchen	73.4	4	2	0	4/28/2024
U0444	P0065	Bed Sheets Set - Variant 2	Home & Kitchen	33.33	4	1	1	6/25/2024
U0444	P0132	Cookbook - Variant 3	Books	19.54	3	1	0	11/27/2024
U0444	P0070	Cutlery Set	Home & Kitchen	58.7	3	2	1	1/28/2024
U0444	P0073	Wall Clock	Home & Kitchen	81.51	3	2	1	5/18/2024
U0444	P0088	Hair Dryer - Variant 2	Beauty	21.47	4	3	0	8/29/2024
U0444	P0075	Wall Clock - Variant 3	Home & Kitchen	67.37	3	3	0	4/29/2024
U0444	P0061	Blender - Variant 2	Home & Kitchen	27.47	4	1	1	4/27/2024
U0444	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	2	3	1	11/27/2024
U0444	P0060	Blender	Home & Kitchen	43.99	3	3	0	6/12/2024
U0444	P0073	Wall Clock	Home & Kitchen	81.51	3	1	1	4/1/2024
U0444	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	4	1	1	11/18/2024
U0444	P0061	Blender - Variant 2	Home & Kitchen	27.47	3	1	1	8/25/2024
U0444	P0083	Lipstick - Variant 2	Beauty	16.1	2	3	0	4/11/2024
U0444	P0055	Coffee Maker	Home & Kitchen	73.4	4	3	1	10/23/2024
U0444	P0062	Vacuum Cleaner	Home & Kitchen	44	3	1	1	10/10/2024
U0444	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	4	2	1	11/27/2024
U0445	P0131	Cookbook - Variant 2	Books	11.3	5	1	1	4/4/2024
U0445	P0129	Self-Help Book - Variant 3	Books	37.09	2	2	1	5/7/2024
U0445	P0085	Perfume	Beauty	30.06	2	3	0	7/30/2024
U0445	P0136	Sci-Fi Novel - Variant 2	Books	20.37	4	3	1	12/25/2024
U0445	P0132	Cookbook - Variant 3	Books	19.54	1	3	1	6/30/2024
U0445	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	4	3	1	2/5/2024
U0445	P0060	Blender	Home & Kitchen	43.99	3	3	0	6/12/2024
U0445	P0150	Programming Guide - Variant 2	Books	12.92	5	1	1	1/6/2024
U0445	P0150	Programming Guide - Variant 2	Books	12.92	2	2	1	11/30/2024
U0445	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	4	3	1	7/5/2024
U0445	P0130	Cookbook	Books	25.89	4	2	1	8/24/2024
U0445	P0140	Business Strategy Book - Variant 3	Books	14.32	4	2	1	6/21/2024
U0445	P0059	Non-stick Pan - Variant 2	Home & Kitchen	63.2	5	2	1	12/3/2024
U0445	P0056	Coffee Maker - Variant 2	Home & Kitchen	39.05	3	3	1	9/4/2024
U0445	P0130	Cookbook	Books	25.89	4	1	0	3/13/2024
U0445	P0074	Wall Clock - Variant 2	Home & Kitchen	102.86	2	3	1	7/9/2024
U0445	P0149	Programming Guide	Books	35.7	3	1	1	10/16/2024
U0445	P0130	Cookbook	Books	25.89	3	1	1	10/5/2024
U0445	P0145	Poetry Collection - Variant 3	Books	15.46	4	3	1	10/16/2024
U0445	P0073	Wall Clock	Home & Kitchen	81.51	3	3	1	1/12/2024
U0445	P0143	Poetry Collection	Books	9.47	4	3	1	2/26/2024
U0445	P0081	Shampoo - Variant 2	Beauty	39.01	3	1	0	5/27/2024
U0445	P0038	Wrist Watch	Fashion	65.06	2	2	0	1/9/2024
U0445	P0063	Vacuum Cleaner - Variant 2	Home & Kitchen	87.82	3	2	1	6/29/2024
U0446	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	4	1	1	6/27/2024
U0446	P0054	Air Fryer - Variant 2	Home & Kitchen	109.53	4	3	1	10/18/2024
U0446	P0057	Coffee Maker - Variant 3	Home & Kitchen	95.59	4	2	0	3/8/2024
U0446	P0015	Power Bank - Variant 2	Electronics	95.82	1	3	0	12/20/2024
U0446	P0040	Wrist Watch - Variant 3	Fashion	55.58	4	3	1	1/27/2024
U0446	P0061	Blender - Variant 2	Home & Kitchen	27.47	2	2	1	11/5/2024
U0446	P0046	Formal Shirt - Variant 3	Fashion	60.76	2	1	0	8/10/2024
U0446	P0036	Sunglasses	Fashion	32.53	3	3	1	2/11/2024
U0446	P0039	Wrist Watch - Variant 2	Fashion	41.73	3	3	0	5/28/2024
U0446	P0040	Wrist Watch - Variant 3	Fashion	55.58	1	2	0	1/14/2024
U0446	P0126	Mystery Novel - Variant 3	Books	27.08	3	1	0	8/7/2024
U0446	P0027	Running Shoes	Fashion	50.96	4	1	1	3/19/2024
U0446	P0043	Backpack - Variant 3	Fashion	77.01	4	3	1	8/16/2024
U0446	P0050	Winter Coat	Fashion	42.63	5	1	1	7/17/2024
U0446	P0141	Children's Storybook	Books	33.46	4	3	1	4/20/2024
U0446	P0039	Wrist Watch - Variant 2	Fashion	41.73	4	1	1	11/16/2024
U0446	P0061	Blender - Variant 2	Home & Kitchen	27.47	5	2	1	2/13/2024
U0446	P0028	Running Shoes - Variant 2	Fashion	21.88	3	1	1	9/7/2024
U0446	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	3	2	1	5/20/2024
U0446	P0050	Winter Coat	Fashion	42.63	4	3	0	7/15/2024
U0446	P0005	Bluetooth Speaker - Variant 3	Electronics	53.78	1	2	1	5/7/2024
U0446	P0065	Bed Sheets Set - Variant 2	Home & Kitchen	33.33	4	1	1	3/22/2024
U0446	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	2	1	1	1/27/2024
U0446	P0049	Sneakers - Variant 3	Fashion	55.64	4	1	1	5/22/2024
U0446	P0048	Sneakers - Variant 2	Fashion	58.93	3	1	0	8/27/2024
U0446	P0068	Storage Boxes	Home & Kitchen	80.29	5	2	1	10/4/2024
U0446	P0051	Winter Coat - Variant 2	Fashion	46.85	5	3	1	6/7/2024
U0446	P0038	Wrist Watch	Fashion	65.06	4	3	1	1/5/2024
U0446	P0036	Sunglasses	Fashion	32.53	3	3	0	3/1/2024
U0446	P0036	Sunglasses	Fashion	32.53	1	1	1	2/1/2024
U0446	P0005	Bluetooth Speaker - Variant 3	Electronics	53.78	4	3	0	12/5/2024
U0446	P0048	Sneakers - Variant 2	Fashion	58.93	4	2	1	9/5/2024
U0446	P0138	Business Strategy Book	Books	32.81	2	2	0	7/6/2024
U0446	P0029	Denim Jacket	Fashion	85.21	3	2	1	7/15/2024
U0446	P0150	Programming Guide - Variant 2	Books	12.92	2	3	0	5/2/2024
U0447	P0067	Table Lamp - Variant 2	Home & Kitchen	105.23	3	1	1	3/15/2024
U0447	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	4	1	0	8/8/2024
U0447	P0148	History Book - Variant 3	Books	20.33	2	1	1	1/6/2024
U0447	P0064	Bed Sheets Set	Home & Kitchen	92.94	4	3	0	8/19/2024
U0447	P0135	Sci-Fi Novel	Books	37.03	4	1	1	1/30/2024
U0447	P0072	Cutlery Set - Variant 3	Home & Kitchen	83.94	3	1	1	1/15/2024
U0447	P0073	Wall Clock	Home & Kitchen	81.51	5	1	1	2/11/2024
U0447	P0006	Smartwatch	Electronics	88.35	3	3	0	8/6/2024
U0447	P0047	Sneakers	Fashion	42.71	3	3	0	6/15/2024
U0447	P0057	Coffee Maker - Variant 3	Home & Kitchen	95.59	5	2	0	12/21/2024
U0447	P0134	Biography - Variant 2	Books	19.48	3	3	1	2/23/2024
U0447	P0071	Cutlery Set - Variant 2	Home & Kitchen	84.19	3	2	1	12/7/2024
U0448	P0036	Sunglasses	Fashion	32.53	3	3	0	6/16/2024
U0448	P0051	Winter Coat - Variant 2	Fashion	46.85	5	2	1	7/7/2024
U0448	P0052	Winter Coat - Variant 3	Fashion	39.04	2	2	1	12/14/2024
U0448	P0006	Smartwatch	Electronics	88.35	4	2	1	9/1/2024
U0448	P0002	Wireless Earbuds - Variant 2	Electronics	56.91	5	2	1	7/9/2024
U0448	P0022	Webcam	Electronics	106.5	4	2	1	1/24/2024
U0448	P0109	Water Bottle - Variant 2	Sports	45.64	2	1	1	10/22/2024
U0448	P0025	Tablet - Variant 2	Electronics	41.3	5	3	1	5/16/2024
U0448	P0003	Bluetooth Speaker	Electronics	104.25	3	3	0	9/3/2024
U0448	P0002	Wireless Earbuds - Variant 2	Electronics	56.91	4	2	1	9/26/2024
U0448	P0104	Resistance Bands	Sports	54.92	3	1	1	1/27/2024
U0448	P0094	Beard Trimmer	Beauty	35.73	3	2	0	1/8/2024
U0448	P0102	Dumbbell Set	Sports	36.13	3	3	0	10/12/2024
U0448	P0043	Backpack - Variant 3	Fashion	77.01	5	3	0	6/13/2024
U0448	P0012	USB-C Hub - Variant 2	Electronics	36.09	3	3	1	12/1/2024
U0448	P0032	Cotton T-Shirt - Variant 2	Fashion	36.35	5	1	1	5/4/2024
U0448	P0047	Sneakers	Fashion	42.71	3	3	1	12/20/2024
U0448	P0008	Laptop Stand	Electronics	116.72	4	2	1	7/16/2024
U0448	P0001	Wireless Earbuds	Electronics	126.81	3	2	1	11/21/2024
U0448	P0001	Wireless Earbuds	Electronics	126.81	3	2	0	3/11/2024
U0448	P0012	USB-C Hub - Variant 2	Electronics	36.09	4	3	1	6/6/2024
U0448	P0044	Formal Shirt	Fashion	83.48	3	1	1	7/17/2024
U0449	P0080	Shampoo	Beauty	13.54	4	1	0	4/25/2024
U0449	P0097	Body Lotion	Beauty	42.54	3	1	0	5/26/2024
U0449	P0077	Face Moisturizer - Variant 2	Beauty	44.26	3	3	1	4/21/2024
U0449	P0029	Denim Jacket	Fashion	85.21	4	1	1	4/22/2024
U0449	P0052	Winter Coat - Variant 3	Fashion	39.04	4	1	1	7/3/2024
U0449	P0082	Lipstick	Beauty	12.97	4	2	1	10/10/2024
U0449	P0095	Beard Trimmer - Variant 2	Beauty	23.23	1	1	1	3/26/2024
U0449	P0138	Business Strategy Book	Books	32.81	2	1	0	9/29/2024
U0449	P0078	Sunscreen SPF50	Beauty	33.33	3	1	1	7/1/2024
U0449	P0084	Lipstick - Variant 3	Beauty	13.19	2	3	1	8/25/2024
U0449	P0009	Laptop Stand - Variant 2	Electronics	38.35	3	3	1	8/21/2024
U0449	P0042	Backpack - Variant 2	Fashion	23.08	2	3	1	12/28/2024
U0449	P0050	Winter Coat	Fashion	42.63	2	3	1	10/24/2024
U0449	P0088	Hair Dryer - Variant 2	Beauty	21.47	5	2	1	1/10/2024
U0449	P0052	Winter Coat - Variant 3	Fashion	39.04	4	2	0	1/28/2024
U0449	P0094	Beard Trimmer	Beauty	35.73	4	3	1	8/1/2024
U0449	P0027	Running Shoes	Fashion	50.96	4	1	1	6/20/2024
U0449	P0093	Nail Polish Kit - Variant 2	Beauty	18.13	3	1	1	4/5/2024
U0449	P0086	Perfume - Variant 2	Beauty	33.4	5	2	1	4/29/2024
U0449	P0048	Sneakers - Variant 2	Fashion	58.93	3	3	1	3/15/2024
U0449	P0088	Hair Dryer - Variant 2	Beauty	21.47	3	2	1	12/1/2024
U0449	P0035	Leather Wallet - Variant 3	Fashion	53.93	5	3	1	7/14/2024
